sport,post_number,poster_name,has_quote,quoted_user,post_text
NHL,36,Bigdoubleplay,False,,2 team parlay Chi +2.5 -375 + Palmeiras vs Victoria over 1.5 -400 = -170 ** 1/2 unit **
NHL,37,Bigdoubleplay,False,,Denmark +1.5 -130 ** 1/2 unit ** ( Live 1-1 4:28 left 1st period )
NHL,38,Bigdoubleplay,False,,Sui vs Can over 5.75 -115
NHL,39,dyamarik,False,,
NHL,40,Bigdoubleplay,False,,Nov 20 1W-0L +.50 units Nov 22 1W-0L +.50 units Dec 2 1W-1L +.05 units Dec 8 0W-1L -.60 units Dec 13 1W-0L +.65 units Dec 20 0W-1L -1.10 units Dec 22 1W-0L +1.00 units Jan 6 0W-1L -1.15 units Jan 8 0W-1L -.50 units Jan 10 1W-0L +.50 units Jan 17 0W-2L -.90 units Jan 20 1W-0L +.50 units Jan 23 1W-0L +.50 units Jan 24 0W-1L -.50 units Jan 25 1W-0L +.50 units 11W-16L -4.55 units YTD.
NHL,41,Bigdoubleplay,False,,Feb 4 0W-1L -.85 units 11W-17L --5.40 units YTD.
NHL,42,Bigdoubleplay,False,,Olympics 1W-1L -.15 units
NHL,43,Bigdoubleplay,False,,Sui vs Fin over 5 +100 ** 1/4 unit **
NHL,44,Bigdoubleplay,False,,NJ vs Pitt under 6 +100 ** 1/2 unit **
NHL,45,Fuse,False,,DOUBLE
NHL,1,jimmy4u,False,,Pens. Ml bruins ml canes ml habs ml
NHL,2,Fuse,False,,
NHL,1,jimmy4u,False,,Pens. Ml bruins ml canes ml habs ml
NHL,2,Fuse,False,,
NHL,1,L-Jay,False,,Red Wings +1.5 -180
NHL,2,Fuse,False,,
NHL,1,L-Jay,False,,Red Wings +1.5 -180
NHL,2,Fuse,False,,
NHL,1,TheNewUnderdog,False,,NHL 2/26 2-1 yesterday NYI/Montreal Over 6 -115 4* Nashville in regulation -110 4* Tampa/Carolina 1st pd under +115 3* Minny/Colorado Over 6 -130 3* good luck
NHL,2,rufus1966,False,,
NHL,3,KeyMaster,False,,
NHL,4,Gainsford,False,,
NHL,5,Fuse,False,,
NHL,1,TheNewUnderdog,False,,NHL 2/26 2-1 yesterday NYI/Montreal Over 6 -115 4* Nashville in regulation -110 4* Tampa/Carolina 1st pd under +115 3* Minny/Colorado Over 6 -130 3* good luck
NHL,2,rufus1966,False,,
NHL,3,KeyMaster,False,,
NHL,4,Gainsford,False,,
NHL,5,Fuse,False,,
NHL,1,Raiders22,False,,414-413 -1691 2U CLB -102 3.96 2U NYR O5.5 -120 3.67 2U ED -105 3.9 1.5U NYR -1.5 +190 4.35 1.5U STL -1.5 +188 4.32 1.5U STL O5.5 -123 2.72 1.5U CHI +1.5 -170 2.38 1U MON U6.5 -130 1.77 1U DET +138 2.38 1U TB +131 2.31 .5U TOR O6 -118 .5U PIT TT O3.5 +126 .5U MIN O6 -136 .5U SJ -1.5 +203
NHL,2,MtTum,False,,R22!!!
NHL,3,Crazy_Train,False,,gl 22
NHL,4,Gainsford,False,,GL Raids!
NHL,5,Fuse,False,,22
NHL,1,Raiders22,False,,414-413 -1691 2U CLB -102 3.96 2U NYR O5.5 -120 3.67 2U ED -105 3.9 1.5U NYR -1.5 +190 4.35 1.5U STL -1.5 +188 4.32 1.5U STL O5.5 -123 2.72 1.5U CHI +1.5 -170 2.38 1U MON U6.5 -130 1.77 1U DET +138 2.38 1U TB +131 2.31 .5U TOR O6 -118 .5U PIT TT O3.5 +126 .5U MIN O6 -136 .5U SJ -1.5 +203
NHL,2,MtTum,False,,R22!!!
NHL,3,Crazy_Train,False,,gl 22
NHL,4,Gainsford,False,,GL Raids!
NHL,5,Fuse,False,,22
NHL,1,GASportsDoc,False,,"Patience Grasshopper, patience. One at a time San Jose Guppies ML -130"
NHL,2,Gainsford,False,,
NHL,3,MtTum,False,,GL Doc!!!
NHL,4,BristolNole,False,,@GASportsDoc Alright Doc....Let's do this!
NHL,5,Fuse,False,,
NHL,1,GASportsDoc,False,,"Patience Grasshopper, patience. One at a time San Jose Guppies ML -130"
NHL,2,Gainsford,False,,
NHL,3,MtTum,False,,GL Doc!!!
NHL,4,BristolNole,False,,@GASportsDoc Alright Doc....Let's do this!
NHL,5,Fuse,False,,
NHL,1,ScroopyNoopers,False,,2u ea Nj 1 135 -190 b Nyi 1 -127 c Tor 1 136 -180 A Ott -131 b boosted supposed to fade ml fav but if I don’t lose one of these each night how can I get disappointed/mad/upset with myself if I don’t place them Cls -105 na Tam 1 -130 c sketch Phi nd if forced to choose 1 122 -210 Sea nd if forced to choose 1 120 -218 Chi 1 reg only -137 b Col b but I’m fading taking min 1 -120 Cgy 1 -143 b Edm -108 na Draws pit ott Bo’s nyr nah Cgy Edm 2u ea Shouldn’t of placed tam ott min phi sea but im a sucker for a full card the only pick that’s against the current system is ott as i am not allowed to take ml >-130 hence the disappointment for going with gut yesterday and taking edm. Also wasted 4u on draws yesterday taking them all instead of sniping. But IM back to sniping. Every night there needs to be a game like Edm last night which ruined the push for the day if Edm just gave up 3 goals in the third and went to OT but nope 2 mins left and up in smoke goes the night onward and wayward Sides: 436-333-71 -6.12 Parlays: -1.78 Robins: 3.74 Draws 57.97
NHL,2,MtTum,False,,GL!!!
NHL,3,Fuse,False,,
NHL,1,ScroopyNoopers,False,,2u ea Nj 1 135 -190 b Nyi 1 -127 c Tor 1 136 -180 A Ott -131 b boosted supposed to fade ml fav but if I don’t lose one of these each night how can I get disappointed/mad/upset with myself if I don’t place them Cls -105 na Tam 1 -130 c sketch Phi nd if forced to choose 1 122 -210 Sea nd if forced to choose 1 120 -218 Chi 1 reg only -137 b Col b but I’m fading taking min 1 -120 Cgy 1 -143 b Edm -108 na Draws pit ott Bo’s nyr nah Cgy Edm 2u ea Shouldn’t of placed tam ott min phi sea but im a sucker for a full card the only pick that’s against the current system is ott as i am not allowed to take ml >-130 hence the disappointment for going with gut yesterday and taking edm. Also wasted 4u on draws yesterday taking them all instead of sniping. But IM back to sniping. Every night there needs to be a game like Edm last night which ruined the push for the day if Edm just gave up 3 goals in the third and went to OT but nope 2 mins left and up in smoke goes the night onward and wayward Sides: 436-333-71 -6.12 Parlays: -1.78 Robins: 3.74 Draws 57.97
NHL,2,MtTum,False,,GL!!!
NHL,3,Fuse,False,,
NHL,1,mr_armchair_qb,False,,PLAY for Thursday Feb 26th 8-2 +$741.24 TAMPA BAY LIGHTNING ML +125 (FANDUEL) $100 WAGERED
NHL,2,Raiders22,False,,BOL tonight
NHL,3,MtTum,False,,GL QB!!!
NHL,4,buceye9,False,,"It’s hard to back Jonas in goal for the Lightning, but GL"
NHL,5,mr_armchair_qb,True,buceye9,"3 shots for Carolina, 2 goals... (I knew he was a risk as well, but did never thought he was this BAD.)"
NHL,6,Phillyneffer,False,,Lightning back in game....Let's go...Cheers
NHL,7,Fuse,False,,
NHL,1,mr_armchair_qb,False,,PLAY for Thursday Feb 26th 8-2 +$741.24 TAMPA BAY LIGHTNING ML +125 (FANDUEL) $100 WAGERED
NHL,2,Raiders22,False,,BOL tonight
NHL,3,MtTum,False,,GL QB!!!
NHL,4,buceye9,False,,"It’s hard to back Jonas in goal for the Lightning, but GL"
NHL,5,mr_armchair_qb,True,buceye9,"3 shots for Carolina, 2 goals... (I knew he was a risk as well, but did never thought he was this BAD.)"
NHL,6,Phillyneffer,False,,Lightning back in game....Let's go...Cheers
NHL,7,Fuse,False,,
NHL,1,jimc0911,False,,WEEK 21 HOME TEAM JIMC0911 SIDES/PUCK LINES FULL GAME OR 1ST PERIOD ONLY AWAY TEAM CRAZY_TRAIN TOTALS/TEAM TOTALS FULL GAME OR 1ST PERIOD ONLY REMINDER: HOME TEAM CAN MAKE 2 PLAYS ON SUNDAY IF THEY CHOOSE.
NHL,2,Crazy_Train,False,,good luck jim 2/24 Tues Canada WHL - ??? Tri City Americans UN 7.5 -284
NHL,3,Crazy_Train,True,Crazy_Train,pinny - 4-3 final Wed 2/25 NHL Jets team total over 3.5 +121 pinny
NHL,4,jimc0911,False,,WEDNESDAY 2/25/26 NHL STARS -1.5 +155 (BOVADA)
NHL,5,Crazy_Train,False,,2/26 NHL Avs over 6.5 -104 pinny
NHL,6,jimc0911,False,,THURSDAY 2/26/26 NHL SHARKS -1.5 +195 (BOVADA)
NHL,1,jimc0911,False,,WEEK 21 HOME TEAM JIMC0911 SIDES/PUCK LINES FULL GAME OR 1ST PERIOD ONLY AWAY TEAM CRAZY_TRAIN TOTALS/TEAM TOTALS FULL GAME OR 1ST PERIOD ONLY REMINDER: HOME TEAM CAN MAKE 2 PLAYS ON SUNDAY IF THEY CHOOSE.
NHL,2,Crazy_Train,False,,good luck jim 2/24 Tues Canada WHL - ??? Tri City Americans UN 7.5 -284
NHL,3,Crazy_Train,True,Crazy_Train,pinny - 4-3 final Wed 2/25 NHL Jets team total over 3.5 +121 pinny
NHL,4,jimc0911,False,,WEDNESDAY 2/25/26 NHL STARS -1.5 +155 (BOVADA)
NHL,5,Crazy_Train,False,,2/26 NHL Avs over 6.5 -104 pinny
NHL,6,jimc0911,False,,THURSDAY 2/26/26 NHL SHARKS -1.5 +195 (BOVADA)
NHL,1,Winning562,False,,Wings Panthers Canadiens 50% Boost again so roughly +800
NHL,1,Winning562,False,,Wings Panthers Canadiens 50% Boost again so roughly +800
NHL,1,KeyMaster,False,,"1st half was solid; YTD record here Posted is 105 W's - 67 L's All plays are 1 unit unless denoted as a Double Play = 2 units: Wednesday Plays: LA Kings -146 Dallas Stars -160 Dallas -1,5 PL, +158"
NHL,2,Crazy_Train,False,,keep it going key - GL
NHL,3,KeyMaster,False,,"@Crazy_Train I was the Hammer the 1st half, lets keep it that way! Thanks!"
NHL,4,Fuse,False,,KM
NHL,5,chitownjake007,False,,great stuff key! Stay on the right side!!
NHL,6,MtTum,False,,
NHL,7,Skydog1842,False,,
NHL,8,KeyMaster,False,,"2 - 1 yesterday, Kings could not get it done, enjoyed the + $ on the Dallas PL! Thursday: Carolina - 145 Krak/Blues OVER 5.5 -125 Sharks -130"
NHL,1,KeyMaster,False,,"1st half was solid; YTD record here Posted is 105 W's - 67 L's All plays are 1 unit unless denoted as a Double Play = 2 units: Wednesday Plays: LA Kings -146 Dallas Stars -160 Dallas -1,5 PL, +158"
NHL,2,Crazy_Train,False,,keep it going key - GL
NHL,3,KeyMaster,False,,"@Crazy_Train I was the Hammer the 1st half, lets keep it that way! Thanks!"
NHL,4,Fuse,False,,KM
NHL,5,chitownjake007,False,,great stuff key! Stay on the right side!!
NHL,6,MtTum,False,,
NHL,7,Skydog1842,False,,
NHL,8,KeyMaster,False,,"2 - 1 yesterday, Kings could not get it done, enjoyed the + $ on the Dallas PL! Thursday: Carolina - 145 Krak/Blues OVER 5.5 -125 Sharks -130"
NHL,1,Freddy666,False,,ytd 103/108 BRUINS ML PANTHERS ML
NHL,1,Freddy666,False,,ytd 103/108 BRUINS ML PANTHERS ML
NHL,1,weeble5672,False,,"2-3-1, -1.35 yesterday. All plays are 1 unit unless otherwise noted. ML: 59-52, -0.28 unitsREG: 3-5, -2.59 unitsPL: 85-81-40, -1.09 unitsTT: 214-206, +8.72 unitsOU: 181-167-19, -4.62 units1P ML: 0-1, -1.00 units1P OU: 0-1, -1.00 unitsMIX PAR: 9-17, -7.45 unitsPROP: 2-0, +2.14 unitsTOTAL: 553-530-59, -7.17 units Blues -133Canes -1, +115Wings Team Total Over 2.5, -120Wings/Sens Over 5.5, -124Leafs/Panthers Over 6, -123Pens Team Total Over 3.5, +120Devils/Penguins Over 6, -104Rangers Team Total Over 3.5, +130Flyers/Rangers Over 6, +102Hawks/Preds Over 6, -125 As always, GL to all."
NHL,2,LuckyGuy,False,,@weeble5672
NHL,3,weeble5672,False,,"luckyguy Adding...Flames/Sharks Over 6, -120"
NHL,4,weeble5672,False,,Adding...Parlay: Flames TT O2.5/Pens ML +178
NHL,5,Raiders22,False,,BOL tonight
NHL,1,weeble5672,False,,"2-3-1, -1.35 yesterday. All plays are 1 unit unless otherwise noted. ML: 59-52, -0.28 unitsREG: 3-5, -2.59 unitsPL: 85-81-40, -1.09 unitsTT: 214-206, +8.72 unitsOU: 181-167-19, -4.62 units1P ML: 0-1, -1.00 units1P OU: 0-1, -1.00 unitsMIX PAR: 9-17, -7.45 unitsPROP: 2-0, +2.14 unitsTOTAL: 553-530-59, -7.17 units Blues -133Canes -1, +115Wings Team Total Over 2.5, -120Wings/Sens Over 5.5, -124Leafs/Panthers Over 6, -123Pens Team Total Over 3.5, +120Devils/Penguins Over 6, -104Rangers Team Total Over 3.5, +130Flyers/Rangers Over 6, +102Hawks/Preds Over 6, -125 As always, GL to all."
NHL,2,LuckyGuy,False,,@weeble5672
NHL,3,weeble5672,False,,"luckyguy Adding...Flames/Sharks Over 6, -120"
NHL,4,weeble5672,False,,Adding...Parlay: Flames TT O2.5/Pens ML +178
NHL,5,Raiders22,False,,BOL tonight
NHL,1,jimc0911,False,,WEEK 21 HOME TEAM RICKDEGENERATE SIDES/PUCK LINES FULL GAME OR 1ST PERIOD ONLY AWAY TEAM BADLANDS TOTALS/TEAM TOTALS FULL GAME OR 1ST PERIOD ONLY REMINDER: HOME TEAM CAN MAKE 2 PLAYS ON SUNDAY IF THEY CHOOSE.
NHL,2,RickDegenerate,False,,BADLANDS Tuesday Swiss NLA Lausanne ML -110 DK
NHL,3,badlands,False,,Gl rick Tuesday Canada : westen hockey league Brandon wheat lkings/prince George UNDER 5.5 +133 Pinny
NHL,4,RickDegenerate,False,,Wednesday NHL COL ML -122 DK
NHL,5,badlands,False,,wed Nhl Vegas knights TT UNDER 2.5 -121 Pinny
NHL,6,RickDegenerate,False,,Thursday NHL NYR ML -122 DK
NHL,7,badlands,False,,Thursday Nhl COLUMBUS/BOSTON 1ST PER OVER 1.5 -134 Pinny
NHL,1,jimc0911,False,,WEEK 21 HOME TEAM RICKDEGENERATE SIDES/PUCK LINES FULL GAME OR 1ST PERIOD ONLY AWAY TEAM BADLANDS TOTALS/TEAM TOTALS FULL GAME OR 1ST PERIOD ONLY REMINDER: HOME TEAM CAN MAKE 2 PLAYS ON SUNDAY IF THEY CHOOSE.
NHL,2,RickDegenerate,False,,BADLANDS Tuesday Swiss NLA Lausanne ML -110 DK
NHL,3,badlands,False,,Gl rick Tuesday Canada : westen hockey league Brandon wheat lkings/prince George UNDER 5.5 +133 Pinny
NHL,4,RickDegenerate,False,,Wednesday NHL COL ML -122 DK
NHL,5,badlands,False,,wed Nhl Vegas knights TT UNDER 2.5 -121 Pinny
NHL,6,RickDegenerate,False,,Thursday NHL NYR ML -122 DK
NHL,7,badlands,False,,Thursday Nhl COLUMBUS/BOSTON 1ST PER OVER 1.5 -134 Pinny
NHL,1,ruffcutter,False,,Predators +150 rangers +120 vegas ov 6-100
NHL,2,Fuse,False,,GL
NHL,3,ruffcutter,False,,0-2-1 -200 Kraken +130 rangers +115 bruins +195
NHL,4,ruffcutter,False,,0-5-1 -500 kraken +170 flyers pl +215
NHL,5,smartbets,False,,
NHL,6,smartbets,False,,BOL this season
NHL,7,ruffcutter,False,,1-6-1 -430 Blue jackets +165 Caps pl -100
NHL,8,ruffcutter,False,,3-6-1 -165 redwings -110
NHL,9,Fuse,False,,GL GP
NHL,10,ruffcutter,False,,3-7-1 -275 Blackhawks +1.5+105 Ducks -105 Flyers +135 Penguins +165 Ml par ny rangers pl/winn jets pl +295
NHL,11,ruffcutter,False,,Caps pl +215 ml par devils pl/devils tt ov 3.5/devils ov 6 +360
NHL,12,ruffcutter,False,,7-10-1 +one Lincoln Vegas pl +225 Penguins -115 Caps pl +190 Kraken +155
NHL,13,ruffcutter,False,,Devil/jets parlay +160 vlackhawks +125
NHL,14,ruffcutter,False,,Pitt -105
NHL,15,ruffcutter,False,,Vegas +125 Jets pl +220 Blackhawks +115 Devils +135 Utah +130 Kraken +100
NHL,16,ruffcutter,False,,Anaheim pl +200 Caps pl +110 Parlay +530
NHL,17,ruffcutter,False,,12-21-1 -740 Penguins +155
NHL,18,dyamarik,False,,
NHL,19,ruffcutter,False,,Bruins +125 Penguins -110 Flyers +105 Ducks +150 Kings pl +225
NHL,20,ruffcutter,False,,16-23-1 -460 Canadiens p Ottawa pl +215 Bruins +115 Sharks +175 Flames +125 Ducks +220 Kraken pl +200
NHL,21,ruffcutter,False,,Bruins +140 Sharks +140 Islanders +160 Kraken +125
NHL,22,Flyguy1700,False,,@ruffcutter
NHL,23,ruffcutter,False,,Blackhawks +105 Bruins +140 Devils +130 Rangers pl +220 Flames +120 Sharks +125
NHL,24,ruffcutter,False,,Sabres +135 Bruins +165 Kings -105 Ducks pick
NHL,25,MtTum,False,,Bol Ruf
NHL,26,ruffcutter,False,,Kraken +145 Devils +140 Islanders +145 Blackhawks +105 Rangers +110 Sharks +115 for 2
NHL,27,ruffcutter,False,,31-36-1 -205 wild +150
NHL,28,ruffcutter,False,,32-36-1 -55 Flyers pl +215 sharks +155
NHL,29,ruffcutter,False,,Bruins +170
NHL,30,MtTum,False,,
NHL,31,ruffcutter,False,,34-37-1 +170 Wild +110 Kraken +140 blackhawks +200
NHL,32,ruffcutter,False,,Blues +120 Red wings +115 Senators +130
NHL,33,ruffcutter,False,,Stars +115
NHL,34,ruffcutter,False,,Stars +115
NHL,35,ruffcutter,False,,Redid my math 31-44-1 -200 average win +136 average loss-101
NHL,36,ruffcutter,False,,Rangers +160 Blues +115 Senators +150 Kraken +105 for 2
NHL,37,MtTum,False,,Get’em RC!!!
NHL,38,ruffcutter,False,,Kraken +135 bruins +120
NHL,39,ruffcutter,False,,34-47-160 Islanders +105 flames +205
NHL,40,ruffcutter,False,,Sharks +135
NHL,41,ruffcutter,False,,Rangers +110 Kraken +170 Wild -115
NHL,42,ruffcutter,False,,Canucks +105 flyera +210 bruins +115
NHL,43,MtTum,False,,
NHL,44,ruffcutter,False,,Ml par blue jackets pl/blue jackets tt ov 3.5 +350 Ml par Canadiens/canadiens tt ov 3.5+290 Flyers +150 Jets ov 5.5-115 Blackhawks pl +210 Islanders +135 Ml par mammoth/mammoth tt ov 2.5+190
NHL,45,ruffcutter,False,,Panthers +150 Ml par red wings pl/wings tt ov 3.5+225
NHL,46,ruffcutter,False,,Canadiens -105 Ml par edm pl/edm tt ov 3.5 +325 Ml par Vegas pl/vegas tt ov 3.5+270 Ml par mammoth pl/mammoth tt ov 115 +330
NHL,47,ruffcutter,False,,Good Sharks +145 Flames -105 Par Vegas ml/game over 6/Vegas tt ov 3.5 +375 Par islanders/islanders tt ov 3.5 +270 Par ducks pl/ducks tt ov 3.5+425
NHL,48,ruffcutter,False,,Blackhawks +250 Bruins +130 Red wings +140 Parlay Edmonton/edmonton tt ov 3.5+200
NHL,49,ruffcutter,False,,Parlay Tampa pl/tampa tt ov 3.5 +220 Parlay sharks/sharks tt ov 3.5 +250 Parlay devils/under 6 +220 Flyers +235 Flames +110 Sharks pl +210 Ducks -105
NHL,50,ruffcutter,False,,Parlay mammoth/mammoth tt ov 3.5+295 Parlay hurricanes/hurricanes tt ov 3.5 +290 Parlay bruins/bruins tt ov 3.5+300 Parlay oilers pl/oilers tt ov 3.5+330 Blue jackets -105 Panthers p
NHL,51,ruffcutter,False,,Ducks -105 Parlay Vegas/Vegas tt ov 3.5+265 Parlay penguins/penguins tt ov 3.5+250 Parlay blackhawks/blackhawks tt ov 2.5+275
NHL,52,ruffcutter,False,,58-73 +2075 Flyers ov 6-105 Mammoth +135 Parlay bruins/bruins tt ov 3.5+295
NHL,53,ruffcutter,False,,58-76+1770 Jets +110 Sabres -105 Blackhawks +180 Parlay panthers/panthers tt ov 3.5+235 Parlay redwings/redwings tt ov 3.5+330 Parlay sharks/sharks tt ov 3.5+260
NHL,54,ruffcutter,False,,61-79 +1940 Islanders pl +185 Blue jackets pl +210
NHL,55,dyamarik,False,,
NHL,56,KeyMaster,False,,
NHL,57,ruffcutter,False,,Blackhawks+145 Flames +155 Sharks +155 Dallas -105 Kraken -105 Parlay devils/devils tt iv 3.5+270 Parlay bruins/bruins tt ov 3.5/bruins over 6+500 Parlay Sabres/sabres tt ov 3.5+310 Parlay red wings/redwings tt ov 3.5+240
NHL,58,ruffcutter,False,,67-84 +2845 parlay blue jackets/blue jackets tt ov 3.5+235
NHL,59,KeyMaster,False,,@ruffcutter Keep up the Great work!
NHL,60,ruffcutter,False,,Parlay flyers/flyers tt ov 2.5+225 Parlay penguins/penguins tt ov 3.5/penguins ov 6 +380 Parlay sharks/sharks tt ov 3.5+320 Red wings +120
NHL,61,ruffcutter,False,,Parlay islanders/islanders tt ov 2.5+195 Parlay Sabres/sabres ov 3.5+235 Kraken +165
NHL,62,MtTum,False,,
NHL,63,ruffcutter,False,,Kings +150 Parlay lightning pl/lightning tt ov 3.5 +325 Parlay ducks/ducks tt ov 3.5 +300
NHL,64,ruffcutter,False,,Parlay Sabres/sabres tt ov 2.5+210 Islanders +110 Sharks pl +225 Redwings +170
NHL,65,ruffcutter,False,,Parlay blue jackets/blue jackets tt ov 2.5 +205 Parlay flyers/flyers tt ov 3.5+270 Parlay islanders/islanders tt ov 3.5 +340
NHL,66,ruffcutter,False,,76-93 +4220 Parlay bruins/bruins tt ov 2.5+280 Parlay avalanche puck line/avalanche tt ov 3.5+195 Parlay stars puck line/stars tt ov 3.5+175 Flames +115
NHL,67,ruffcutter,False,,Parlay capitals/capitals tt ov 3.5+200 Parlay Sabres/Sabres tt ov 3.5+245 Parlay hurricanes/hurricanes tt ov 3.5+160 Parlay Lightning/lightning tt ov 3.5+180
NHL,68,ruffcutter,False,,Long break coming 80-97 +4510
NHL,69,ruffcutter,False,,Kraken +140 Vegas +140 Ducks +110
NHL,70,iceman67,False,,"@ruffcutter I'm looking hard at the Kings -1 @around +120. I have to ask, why do you like LV today? Talk me out of my wager please. BOL on the rest."
NHL,71,MtTum,False,,Wahoo we’re back!!! GL Key!!!
NHL,72,ruffcutter,False,,Flyers +120 Wild +125 Wild ov 6.5-100
NHL,51,ruffcutter,False,,Ducks -105 Parlay Vegas/Vegas tt ov 3.5+265 Parlay penguins/penguins tt ov 3.5+250 Parlay blackhawks/blackhawks tt ov 2.5+275
NHL,52,ruffcutter,False,,58-73 +2075 Flyers ov 6-105 Mammoth +135 Parlay bruins/bruins tt ov 3.5+295
NHL,53,ruffcutter,False,,58-76+1770 Jets +110 Sabres -105 Blackhawks +180 Parlay panthers/panthers tt ov 3.5+235 Parlay redwings/redwings tt ov 3.5+330 Parlay sharks/sharks tt ov 3.5+260
NHL,54,ruffcutter,False,,61-79 +1940 Islanders pl +185 Blue jackets pl +210
NHL,55,dyamarik,False,,
NHL,56,KeyMaster,False,,
NHL,57,ruffcutter,False,,Blackhawks+145 Flames +155 Sharks +155 Dallas -105 Kraken -105 Parlay devils/devils tt iv 3.5+270 Parlay bruins/bruins tt ov 3.5/bruins over 6+500 Parlay Sabres/sabres tt ov 3.5+310 Parlay red wings/redwings tt ov 3.5+240
NHL,58,ruffcutter,False,,67-84 +2845 parlay blue jackets/blue jackets tt ov 3.5+235
NHL,59,KeyMaster,False,,@ruffcutter Keep up the Great work!
NHL,60,ruffcutter,False,,Parlay flyers/flyers tt ov 2.5+225 Parlay penguins/penguins tt ov 3.5/penguins ov 6 +380 Parlay sharks/sharks tt ov 3.5+320 Red wings +120
NHL,61,ruffcutter,False,,Parlay islanders/islanders tt ov 2.5+195 Parlay Sabres/sabres ov 3.5+235 Kraken +165
NHL,62,MtTum,False,,
NHL,63,ruffcutter,False,,Kings +150 Parlay lightning pl/lightning tt ov 3.5 +325 Parlay ducks/ducks tt ov 3.5 +300
NHL,64,ruffcutter,False,,Parlay Sabres/sabres tt ov 2.5+210 Islanders +110 Sharks pl +225 Redwings +170
NHL,65,ruffcutter,False,,Parlay blue jackets/blue jackets tt ov 2.5 +205 Parlay flyers/flyers tt ov 3.5+270 Parlay islanders/islanders tt ov 3.5 +340
NHL,66,ruffcutter,False,,76-93 +4220 Parlay bruins/bruins tt ov 2.5+280 Parlay avalanche puck line/avalanche tt ov 3.5+195 Parlay stars puck line/stars tt ov 3.5+175 Flames +115
